name,brand_name,price,rating,ram,ram_GB,rom_gb,expand_rom,display,display_size,display_type,camera,rear_camera,front_camera,battery,battery_mAh,processor,processor_name
"realme Narzo 60x 5G (Stellar Green, 128 GB)",realme,,4.3,4 GB RAM | 128 GB ROM,4,128,0,17.07 cm (6.72 inch) Display,17.07,Display,50MP Rear Camera,50MP ,,5000 mAh Battery,5000 ,1 Year Brand Warranty,1 Year Brand Warranty
"IQOO Z6 Lite 5G (Without Charger) (Mystic Night, 128 GB)",iqoo,13990,4.2,6 GB RAM | 128 GB ROM,6,128,0,16.97 cm (6.68 inch) Display,16.97,Display,50MP Rear Camera,50MP ,,5000 mAh Battery,5000 ,1 Year,1 Year
"Samsung Galaxy F56 5G (Green, 256 GB)",samsung,29799,4.4,8 GB RAM | 256 GB ROM,8,256,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 8MP + 2MP | 12MP Front Camera,50MP + 8MP + 2MP ,12MP,5000 mAh Battery,5000 ,Exynos 1480 Processor,Exynos 1480 
"REDMI Note-13 Pro 5G (Scarlet Red, 256 GB)",redmi,22983,4.4,8 GB RAM | 256 GB ROM,8,256,0,16.94 cm (6.67 inch) Display,16.94,Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,200MP (OIS) + 8MP + 2MP ,16MP,5100 mAh Battery,5100 ,7s Gen 2 Mobile Platform 5G Processor,7s Gen 2 Mobile Platform 5G 
"POCO F5 5G (Snowstorm White, 256 GB)",poco,33999,4.3,12 GB RAM | 256 GB ROM,12,256,0,16.94 cm (6.67 inch) Full HD+ Display,16.94,Full HD+ Display,64MP (OIS) + 8MP + 2MP | 16MP Front Camera,64MP (OIS) + 8MP + 2MP ,16MP,5000 mAh Battery,5000 ,Qualcomm Snapdragon 7+ Gen 2 (4nm) Processor,Qualcomm Snapdragon 7+ Gen 2 (4nm) 
"REDMI 13C (Stardust Black, 128 GB)",redmi,,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,4,128,1024,17.12 cm (6.74 inch) HD+ Display,17.12,HD+ Display,50MP Rear Camera | 8MP Front Camera,50MP ,8MP,5000 mAh Battery,5000 ,Helio G85 Processor,Helio G85 
"REDMI Note 13 Pro+ 5G (Fusion Black, 256 GB)",redmi,20385,4.3,8 GB RAM | 256 GB ROM,8,256,0,16.94 cm (6.67 inch) Display,16.94,Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,200MP (OIS) + 8MP + 2MP ,16MP,5000 mAh Battery,5000 ,Dimensity 7200 Ultra 5G Processor,Dimensity 7200 Ultra 5G 
"MOTOROLA G04 (Satin Blue, 64 GB)",motorola,6999,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,4,64,1024,16.76 cm (6.6 inch) HD+ Display,16.76,HD+ Display,16MP Rear Camera | 5MP Front Camera,16MP ,5MP,5000 mAh Battery,5000 ,Unisoc T606 Processor,Unisoc T606 
"realme C61 (Safari Green, 128 GB)",realme,8199,4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,6,128,2048,17.13 cm (6.745 inch) HD+ Display,17.13,HD+ Display,32MP Rear Camera | 5MP Front Camera,32MP ,5MP,5000 mAh Battery,5000 ,T612 Processor,T612 
"Samsung Galaxy M34 5G without charger (Prism Silver, 128 GB)",samsung,17490,4.3,8 GB RAM | 128 GB ROM,8,128,0,16.51 cm (6.5 inch) Full HD+ Display,16.51,Full HD+ Display,50MP Rear Camera,50MP ,,6000 mAh Battery,6000 ,Domestic 1 Year of Device & 6 Months for In-Box Accessories,Domestic 1 Year of Device & 6 Months for In-Box Accessories
"Infinix Smart 8 Plus (Galaxy White, 128 GB)",infinix,7799,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,4,128,2048,16.76 cm (6.6 inch) HD+ Display,16.76,HD+ Display,50MP + AI Lens | 8MP Front Camera,50MP + AI Lens ,8MP,6000 mAh Battery,6000 ,Mediatek Helio G36 Processor,Mediatek Helio G36 
"OPPO Reno 12 Pro 5G (Space Brown, 256 GB)",oppo,36999,4.4,12 GB RAM | 256 GB ROM | Expandable Upto 1 TB,12,256,1024,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 8MP + 50MP | 50MP Front Camera,50MP + 8MP + 50MP ,50MP,5000 mAh Battery,5000 ,Dimensity 7300 Energy Processor,Dimensity 7300 Energy 
"POCO M4 Pro 5G (Power Black, 128 GB)",poco,14999,4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,8,128,1024,16.76 cm (6.6 inch) Full HD+ Display,16.76,Full HD+ Display,50MP + 8MP | 16MP Front Camera,50MP + 8MP ,16MP,5000 mAh Lithium-ion Polymer Battery,5000 ,Mediatek Dimensity 810 Processor,Mediatek Dimensity 810 
"REDMI A3X (Midnight Black, 128 GB)",redmi,6999,4.1,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,4,128,1024,17.04 cm (6.71 inch) HD+ Display,17.04,HD+ Display,8MP Rear Camera | 5MP Front Camera,8MP ,5MP,5000 mAh Battery,5000 ,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Samsung Galaxy M34 5G (Waterfall Blue, 128 GB)",samsung,,4.2,8 GB RAM | 128 GB ROM,8,128,0,16.51 cm (6.5 inch) Display,16.51,Display,50MP Rear Camera,50MP ,,6000 mAh Battery,6000 ,Domestic 1 Year of Device & 6 Months for In-Box Accessories,Domestic 1 Year of Device & 6 Months for In-Box Accessories
"IQOO Z6 Lite 5G (Without Charger) (Stellar Green, 128 GB)",iqoo,,4.2,6 GB RAM | 128 GB ROM,6,128,0,16.97 cm (6.68 inch) Display,16.97,Display,50MP Rear Camera,50MP ,,5000 mAh Battery,5000 ,1 Year,1 Year
"POCO F5 5G (Carbon Black, 256 GB)",poco,33999,4.3,12 GB RAM | 256 GB ROM,12,256,0,16.94 cm (6.67 inch) Full HD+ Display,16.94,Full HD+ Display,64MP (OIS) + 8MP + 2MP | 16MP Front Camera,64MP (OIS) + 8MP + 2MP ,16MP,5000 mAh Battery,5000 ,Qualcomm Snapdragon 7+ Gen 2 (4nm) Processor,Qualcomm Snapdragon 7+ Gen 2 (4nm) 
"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",motorola,13999,4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,6,128,1024,16.76 cm (6.6 inch) Full HD+ Display,16.76,Full HD+ Display,50MP + 8MP + 2MP | 16MP Front Camera,50MP + 8MP + 2MP ,16MP,5000 mAh Lithium Battery,5000 ,Qualcomm Snapdragon 695 5G Processor,Qualcomm Snapdragon 695 5G 
"(Refurbished) MOTOROLA e13 (Cosmic Black, 64 GB)",(refurbished),4999,,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,4,64,2048,6.5 inch HD+ Display,16.51,HD+ Display,13MP Rear Camera | 5MP Front Camera,13MP ,5MP,6.5 inch HD+ Display,6.5 inch HD+ Display,13MP Rear Camera | 5MP Front Camera,13MP Rear Camera | 5MP Front Camera
"REDMI Note 12 5G (Sunrise Gold, 128 GB)",redmi,14490,4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,6,128,1024,16.94 cm (6.67 inch) Full HD+ AMOLED Display,16.94,Display,48MP + 8MP + 2MP | 13MP Front Camera,48MP + 8MP + 2MP ,13MP,5000 mAh Battery,5000 ,Qualcomm Snapdragon 4 Gen 1 Processor,Qualcomm Snapdragon 4 Gen 1 
"Tecno Pova 6 Pro 5G (Meteorite Grey, 256 GB)",tecno,19399,4.3,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,8,256,2048,17.22 cm (6.78 inch) Full HD Display,17.22,Full HD Display,108MP Rear Camera | 32MP Front Camera,108MP ,32MP,6000 mAh Battery,6000 ,Mediatek Dimensity 6080 Processor,Mediatek Dimensity 6080 
"POCO M4 Pro 5G (Yellow, 128 GB)",poco,12999,4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,6,128,1024,16.76 cm (6.6 inch) Full HD+ Display,16.76,Full HD+ Display,50MP + 8MP | 16MP Front Camera,50MP + 8MP ,16MP,5000 mAh Lithium-ion Polymer Battery,5000 ,Mediatek Dimensity 810 Processor,Mediatek Dimensity 810 
"Samsung Galaxy S23 FE (Purple, 128 GB)",samsung,34999,4.4,8 GB RAM | 128 GB ROM,8,128,0,16.26 cm (6.4 inch) Full HD+ Display,16.26,Full HD+ Display,50MP + 12MP | 10MP Front Camera,50MP + 12MP ,10MP,4500 mAh Battery,4500 ,Exynos 2200 Processor,Exynos 2200 
"IQOO Z7 Pro 5G (Blue Lagoon, 256 GB)",iqoo,22999,4.4,8 GB RAM | 256 GB ROM,8,256,0,17.22 cm (6.78 inch) Display,17.22,Display,64MP + 2MP | 16MP Front Camera,64MP + 2MP ,16MP,4600 mAh Battery,4600 ,Dimensity 7200 5G Mobile Platform Processor,Dimensity 7200 5G Mobile Platform 
"(Refurbished) realme Narzo 50A (Oxygen Green, 64 GB)",(refurbished),5499,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,4,64,0,6.5 inch HD+ Display,16.51,HD+ Display,50MP + 2MP Dual Rear Camera | 8MP Front Camera,50MP + 2MP Dual ,8MP,6.5 inch HD+ Display,6.5 inch HD+ Display,50MP + 2MP Dual Rear Camera | 8MP Front Camera,50MP + 2MP Dual Rear Camera | 8MP Front Camera
"Samsung Galaxy M16 5G (Mint Green, 128 GB)",samsung,11910,4.1,4 GB RAM | 128 GB ROM,4,128,0,17.02 cm (6.7 inch) Display,17.02,Display,50MP Rear Camera,50MP ,,5000 mAh Battery,5000 ,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO C61 (Diamond Dust Black, 64 GB)",poco,6613,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,4,64,1024,17.04 cm (6.71 inch) HD+ Display,17.04,HD+ Display,8MP Rear Camera | 5MP Front Camera,8MP ,5MP,5000 mAh Battery,5000 ,Helio G36 Processor,Helio G36 
"IQOO Z9X (Tornado Green, 128 GB)",iqoo,,4.3,8 GB RAM | 128 GB ROM,8,128,0,17.07 cm (6.72 inch) Display,17.07,Display,50MP Rear Camera,50MP ,,6000 mAh Battery,6000 ,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories
"(Refurbished) Samsung Galaxy A34 5G (Awesome Graphite, 256 GB)",(refurbished),19199,,8 GB RAM | 256 GB ROM |,8,256,0,16.76 cm Full HD+ Display,16.76,Full HD+ Display,"48MP + 8, 5MP Dual Rear Camera | 13MP Front Camera","48MP + 8, 5MP Dual ",13MP,16.76 cm Full HD+ Display,16.76 cm Full HD+ Display,"48MP + 8, 5MP Dual Rear Camera | 13MP Front Camera","48MP + 8, 5MP Dual Rear Camera | 13MP Front Camera"
"POCO F5 5G (Electric Blue, 256 GB)",poco,33999,4.3,12 GB RAM | 256 GB ROM,12,256,0,16.94 cm (6.67 inch) Full HD+ Display,16.94,Full HD+ Display,64MP (OIS) + 8MP + 2MP | 16MP Front Camera,64MP (OIS) + 8MP + 2MP ,16MP,5000 mAh Battery,5000 ,Qualcomm Snapdragon 7+ Gen 2 (4nm) Processor,Qualcomm Snapdragon 7+ Gen 2 (4nm) 
"realme 13 Pro 5G (Monet Purple, 256 GB)",realme,32999,4.3,12 GB RAM | 256 GB ROM,12,256,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 8MP + 2MP | 32MP Front Camera,50MP + 8MP + 2MP ,32MP,5200 mAh Battery,5200 ,Snapdragon 7s Gen2 Processor,Snapdragon 7s Gen2 
"REDMI Note 13 Pro 5G (Coral Purple, 256 GB)",redmi,,4.3,12 GB RAM | 256 GB ROM,12,256,0,16.94 cm (6.67 inch) Display,16.94,Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,200MP (OIS) + 8MP + 2MP ,16MP,5100 mAh Battery,5100 ,7s Gen 2 Mobile Platform 5G Processor,7s Gen 2 Mobile Platform 5G 
"POCO F3 GT 5G (Gunmetal Silver, 128 GB)",poco,28999,4.3,8 GB RAM | 128 GB ROM,8,128,0,16.94 cm (6.67 inch) Full HD+ Display,16.94,Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,64MP + 8MP + 2MP ,16MP,5065 mAh Lithium-ion Polymer Battery,5065 ,MediaTek Dimensity 1200 Processor,MediaTek Dimensity 1200 
"REDMI Note 13 Pro 5G (Arctic White, 256 GB)",redmi,20870,4.3,12 GB RAM | 256 GB ROM,12,256,0,16.94 cm (6.67 inch) Display,16.94,Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,200MP (OIS) + 8MP + 2MP ,16MP,5100 mAh Battery,5100 ,7s Gen 2 Mobile Platform 5G Processor,7s Gen 2 Mobile Platform 5G 
"Samsung Galaxy M34 5G (Waterfall Blue, 128 GB)",samsung,,4.2,6 GB RAM | 128 GB ROM,6,128,0,16.51 cm (6.5 inch) Display,16.51,Display,50MP Rear Camera,50MP ,,6000 mAh Battery,6000 ,Domestic 1 Year of Device & 6 Months for In-Box Accessories,Domestic 1 Year of Device & 6 Months for In-Box Accessories
"realme Narzo 70 Pro 5G (Gold, Glass Gold, 128 GB)",realme,16732,4.4,8 GB RAM | 128 GB ROM,8,128,0,16.94 cm (6.67 inch) Display,16.94,Display,50MP Rear Camera | 16MP Front Camera,50MP ,16MP,5000 mAh Battery,5000 ,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories
"POCO C61 (Mystical Green, 64 GB)",poco,6820,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,4,64,1024,17.04 cm (6.71 inch) HD+ Display,17.04,HD+ Display,8MP Rear Camera | 5MP Front Camera,8MP ,5MP,5000 mAh Battery,5000 ,Helio G36 Processor,Helio G36 
"Apple iPhone 15 (Green, 128 GB)",apple,64900,4.6,128 GB ROM,,128,0,15.49 cm (6.1 inch) Super Retina XDR Display,15.49,Display,48MP + 12MP | 12MP Front Camera,48MP + 12MP ,12MP,"A16 Bionic Chip, 6 Core Processor Processor","A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,1 year warranty for phone and 1 year warranty for in Box Accessories.
"(Refurbished) realme GT NEO 2 (NEO Green, 128 GB)",(refurbished),18099,,8 GB RAM | 128 GB ROM |,8,128,0,6.62 inch Full HD+ Display,16.81,Full HD+ Display,"64MP + 8, 2MP Dual Rear Camera | 16MP Front Camera","64MP + 8, 2MP Dual ",16MP,6.62 inch Full HD+ Display,6.62 inch Full HD+ Display,"64MP + 8, 2MP Dual Rear Camera | 16MP Front Camera","64MP + 8, 2MP Dual Rear Camera | 16MP Front Camera"
"REDMI 13C (Starfrost White, 128 GB)",redmi,8899,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,4,128,1024,17.12 cm (6.74 inch) HD+ Display,17.12,HD+ Display,50MP Rear Camera | 8MP Front Camera,50MP ,8MP,5000 mAh Battery,5000 ,Helio G85 Processor,Helio G85 
"Tecno Spark 10 5G (Meta Black, 64 GB)",tecno,12898,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,4,64,1024,16.76 cm (6.6 inch) HD+ Display,16.76,HD+ Display,50MP Rear Camera | 8MP Front Camera,50MP ,8MP,5000 mAh Battery,5000 ,Mediatek Dimensity 6020 Processor,Mediatek Dimensity 6020 
"OnePlus 12R (Sunset Dune, 128 GB)",oneplus,39889,4.5,8 GB RAM | 128 GB ROM,8,128,0,17.22 cm (6.78 inch) Display,17.22,Display,50MP Rear Camera,50MP ,,5500 mAh Battery,5500 ,1 Year Brand Warranty,1 Year Brand Warranty
"REDMI 14C 5G (Starlight Blue, 128 GB)",redmi,11302,4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,6,128,1024,17.48 cm (6.88 inch) HD+ Display,17.48,HD+ Display,50MP Rear Camera | 8MP Front Camera,50MP ,8MP,5160 mAh Battery,5160 ,4 Gen 2 5G Processor,4 Gen 2 5G 
"MOTOROLA Edge 60 Pro (Pantone Dazzling Blue, 256 GB)",motorola,29999,4.3,8 GB RAM | 256 GB ROM,8,256,0,17.02 cm (6.7 inch) Display,17.02,Display,50MP + 50MP + 10MP | 50MP Front Camera,50MP + 50MP + 10MP ,50MP,6000 mAh Battery,6000 ,Dimensity 8350 Processor,Dimensity 8350 
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Breeze Blue, 256 GB)",oppo,15999,4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,8,256,1024,16.94 cm (6.67 inch) HD Display,16.94,HD Display,32MP + 2MP | 8MP Front Camera,32MP + 2MP ,8MP,5100 mAh Battery,5100 ,Dimensity 6300 Processor,Dimensity 6300 
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Midnight Violet, 256 GB)",oppo,15999,4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,8,256,1024,16.94 cm (6.67 inch) HD Display,16.94,HD Display,32MP + 2MP | 8MP Front Camera,32MP + 2MP ,8MP,5100 mAh Battery,5100 ,Dimensity 6300 Processor,Dimensity 6300 
"OnePlus 13R 5G (Nebula Noir, 256 GB)",oneplus,38960,4.5,12 GB RAM | 256 GB ROM,12,256,0,17.22 cm (6.78 inch) Display,17.22,Display,50MP Rear Camera,50MP ,,6000 mAh Battery,6000 ,1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase
"OPPO Reno14 5G (Pearl White, 256 GB)",oppo,37999,4.4,8 GB RAM | 256 GB ROM,8,256,0,16.74 cm (6.59 inch) Display,16.74,Display,50MP + 8MP + 50MP | 50MP Front Camera,50MP + 8MP + 50MP ,50MP,6000 mAh Battery,6000 ,Dimensity 8350 Processor,Dimensity 8350 
"realme C75 5G (Midnight Lily, 128 GB)",realme,12999,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,4,128,2048,16.94 cm (6.67 inch) HD+ Display,16.94,HD+ Display,32MP Rear Camera | 8MP Front Camera,32MP ,8MP,6000 mAh Battery,6000 ,Dimensity 6300 Processor,Dimensity 6300 
"realme C75 5G (Purple Blossom, 128 GB)",realme,13999,4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,6,128,2048,16.94 cm (6.67 inch) HD+ Display,16.94,HD+ Display,32MP Rear Camera | 8MP Front Camera,32MP ,8MP,6000 mAh Battery,6000 ,Dimensity 6300 Processor,Dimensity 6300 
"IQOO Z10 5G (Stellar Black, 256 GB)",iqoo,25000,4.4,8 GB RAM | 256 GB ROM,8,256,0,17.2 cm (6.77 inch) Display,17.2,Display,50MP Rear Camera,50MP ,,7300 mAh Battery,7300 ,1 Year Warranty on Handset and 6 Months Warranty on Accessories,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"realme Narzo 80x 5G (Deep Ocean, 128 GB)",realme,12299,4.2,6 GB RAM | 128 GB ROM,6,128,0,17.07 cm (6.72 inch) Display,17.07,Display,50MP Rear Camera,50MP ,,6000 mAh Battery,6000 ,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme C63 5G Charger in the Box (Forest Green, 128 GB)",realme,10999,4.4,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,4,128,2048,16.94 cm (6.67 inch) HD+ Display,16.94,HD+ Display,32MP Rear Camera | 8MP Front Camera,32MP ,8MP,5000 mAh Battery,5000 ,Dimensity 6300 Processor,Dimensity 6300 
"Motorola g45 5G (Pink Lavender, 128 GB)",motorola,11999,4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,8,128,1024,16.51 cm (6.5 inch) HD+ Display,16.51,HD+ Display,50MP + 2MP | 16MP Front Camera,50MP + 2MP ,16MP,5000 mAh Battery,5000 ,Snapdragon 6s Gen 3 Processor,Snapdragon 6s Gen 3 
"Motorola g45 5G (Viva Magenta, 128 GB)",motorola,10999,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,4,128,1024,16.51 cm (6.5 inch) HD+ Display,16.51,HD+ Display,50MP + 2MP | 16MP Front Camera,50MP + 2MP ,16MP,5000 mAh Battery,5000 ,Snapdragon 6s Gen 3 Processor,Snapdragon 6s Gen 3 
"Samsung Galaxy S24 5G (Cobalt Violet, 128 GB)",samsung,46999,4.6,8 GB RAM | 128 GB ROM,8,128,0,15.75 cm (6.2 inch) Full HD+ Display,15.75,Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,50MP + 10MP + 12MP ,12MP,4000 mAh Battery,4000 ,Exynos 2400 Processor,Exynos 2400 
"Samsung Galaxy A06 5G (Light Green, 64 GB)",samsung,9099,4.0,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,4,64,1024,17.02 cm (6.7 inch) HD+ Display,17.02,HD+ Display,50MP + 50MP | 2MP + 2MP Dual Front Camera,50MP + 50MP ,,5000 mAh Battery,5000 ,MEDIATEK Processor,MEDIATEK 
"REDMI 13 5G (Orchid Pink, 128 GB)",redmi,12499,4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,6,128,1024,17.25 cm (6.79 inch) Full HD+ Display,17.25,Full HD+ Display,108MP + 2MP | 13MP Front Camera,108MP + 2MP ,13MP,5030 mAh Lithium Polymer Battery,5030 ,4 Gen 2 AE Processor,4 Gen 2 AE 
"POCO X6 Pro 5G (Yellow, 256 GB)",poco,19999,4.3,8 GB RAM | 256 GB ROM,8,256,0,16.94 cm (6.67 inch) Display,16.94,Display,64MP + 8MP + 2MP | 16MP Front Camera,64MP + 8MP + 2MP ,16MP,5000 mAh Battery,5000 ,Dimensity D8300 Ultra Processor,Dimensity D8300 Ultra 
"OPPO Reno14 5G (Forest Green, 512 GB)",oppo,42999,4.5,12 GB RAM | 512 GB ROM,12,512,0,16.74 cm (6.59 inch) Display,16.74,Display,50MP + 8MP + 50MP | 50MP Front Camera,50MP + 8MP + 50MP ,50MP,6000 mAh Battery,6000 ,Dimensity 8350 Processor,Dimensity 8350 
"OPPO Reno14 5G (Pearl White, 512 GB)",oppo,42999,4.5,12 GB RAM | 512 GB ROM,12,512,0,16.74 cm (6.59 inch) Display,16.74,Display,50MP + 8MP + 50MP | 50MP Front Camera,50MP + 8MP + 50MP ,50MP,6000 mAh Battery,6000 ,Dimensity 8350 Processor,Dimensity 8350 
"vivo T4 Ultra 5G (Meteor Grey, 512 GB)",vivo,41999,4.5,12 GB RAM | 512 GB ROM,12,512,0,16.94 cm (6.67 inch) Full HD+ AMOLED Display,16.94,Display,50MP + 8MP + 50MP Periscope | 32MP Front Camera,50MP + 8MP + 50MP Periscope ,32MP,5500 mAh Battery,5500 ,Dimensity 9300+ Processor,Dimensity 9300+ 
"OPPO Reno14 5G (Forest Green, 256 GB)",oppo,39999,4.5,12 GB RAM | 256 GB ROM,12,256,0,16.74 cm (6.59 inch) Display,16.74,Display,50MP + 8MP + 50MP | 50MP Front Camera,50MP + 8MP + 50MP ,50MP,6000 mAh Battery,6000 ,Dimensity 8350 Processor,Dimensity 8350 
"Motorola Edge 50 Fusion (Hot Pink, 128 GB)",motorola,18999,4.4,8 GB RAM | 128 GB ROM,8,128,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 13MP | 32MP Front Camera,50MP + 13MP ,32MP,5000 mAh Battery,5000 ,7s Gen 2 Processor,7s Gen 2 
"Samsung Galaxy S24 5G (Amber Yellow, 128 GB)",samsung,46999,4.6,8 GB RAM | 128 GB ROM,8,128,0,15.75 cm (6.2 inch) Full HD+ Display,15.75,Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,50MP + 10MP + 12MP ,12MP,4000 mAh Battery,4000 ,Exynos 2400 Processor,Exynos 2400 
"realme P3 Pro 5G (Saturn Brown, 256 GB)",realme,20999,4.4,8 GB RAM | 256 GB ROM,8,256,0,17.35 cm (6.83 inch) Display,17.35,Display,50MP + 2MP | 16MP Front Camera,50MP + 2MP ,16MP,6000 mAh Battery,6000 ,7s Gen 3 Mobile Platform Processor,7s Gen 3 Mobile Platform 
"Samsung Galaxy A16 5G (Blue Black, 128 GB)",samsung,15490,4.2,6 GB RAM | 128 GB ROM,6,128,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,50MP + 5MP + 2MP ,13MP,5000 mAh Battery,5000 ,Dimensity 6300 Processor,Dimensity 6300 
"POCO M6 Plus 5G (Ice Silver, 128 GB)",poco,14499,4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,8,128,1024,17.25 cm (6.79 inch) Full HD+ Display,17.25,Full HD+ Display,108MP + 2MP | 13MP Front Camera,108MP + 2MP ,13MP,5030 mAh Battery,5030 ,Snapdragon 4 Gen2 AE Processor,Snapdragon 4 Gen2 AE 
"Samsung Galaxy M35 5G (DayBreak Blue, 128 GB)",samsung,17900,4.3,8 GB RAM | 128 GB ROM,8,128,0,16.76 cm (6.6 inch) Display,16.76,Display,50MP Rear Camera,50MP ,,6000 mAh Battery,6000 ,1 YEAR,1 YEAR
"MOTOROLA Razr 60 (PANTONE Lightest Sky, 256 GB)",motorola,49999,4.5,8 GB RAM | 256 GB ROM,8,256,0,17.53 cm (6.9 inch) Full HD+ Display,17.53,Full HD+ Display,50MP + 13MP | 32MP Front Camera,50MP + 13MP ,32MP,4500 mAh Battery,4500 ,Dimensity 7400X Processor,Dimensity 7400X 
"realme P2 Pro 5G (Parrot Green, 512 GB)",realme,23999,4.4,12 GB RAM | 512 GB ROM,12,512,0,17.02 cm (6.7 inch) Full HD+ Display,17.02,Full HD+ Display,50MP + 8MP | 32MP Front Camera,50MP + 8MP ,32MP,5200 mAh Battery,5200 ,7s Gen2 Processor,7s Gen2 
"Samsung Galaxy A06 5G (Black, 64 GB)",samsung,9184,4.0,4 GB RAM | 64 GB ROM,4,64,0,17.02 cm (6.7 inch) HD+ Display,17.02,HD+ Display,50MP + 2MP | 8MP Front Camera,50MP + 2MP ,8MP,5000 mAh Li-ion Battery,5000 ,Dimensity 6300 Processor,Dimensity 6300 
"MOTOROLA Edge 60 Pro (Pantone Dazzling Blue, 256 GB)",motorola,32999,4.4,12 GB RAM | 256 GB ROM,12,256,0,17.02 cm (6.7 inch) Display,17.02,Display,50MP + 50MP + 10MP | 50MP Front Camera,50MP + 50MP + 10MP ,50MP,6000 mAh Battery,6000 ,Dimensity 8350 Processor,Dimensity 8350 
"IQOO Neo 10 (Inferno Red, 256 GB)",iqoo,33880,4.5,8 GB RAM | 256 GB ROM,8,256,0,17.22 cm (6.78 inch) Full HD+ E3 Super AMOLED Display,17.22,Display,50MP + 50MP + 8MP | 32MP + 32MP Dual Front Camera,50MP + 50MP + 8MP ,,7000 mAh Battery,7000 ,Qualcomm Processor,Qualcomm 
"Tecno Pova Curve 5G (Neon Cyan, 128 GB)",tecno,16999,4.3,8 GB RAM | 128 GB ROM,8,128,0,17.22 cm (6.78 inch) Display,17.22,Display,64MP Rear Camera | 13MP Front Camera,64MP ,13MP,5500 mAh Battery,5500 ,Dimensity 7300 Ultimate Processor,Dimensity 7300 Ultimate 
